id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
34571437,Cosy house in Athens,185528866,George,,ΝΕΟΣ ΚΟΣΜΟΣ,37.94933,23.70416,Entire home/apt,44,3,0,,,2,89,0,
133906,Amazing view -2 bedr. sleep 4-7/p,640163,Nikos,,ΝΕΑ ΚΥΨΕΛΗ,38.00172,23.74866,Entire home/apt,89,2,57,2022-09-08,0.42,6,354,11,00000172988
651148063746918895,Easy & Comfy Athens,170332129,Spyros,,ΓΟΥΒΑ,37.93894,23.7552,Entire home/apt,82,2,2,2022-08-03,0.73,1,96,2,1615861
683853775596038233,70 lovely sqm between Acropolis and the seaside,134497355,Antonis,,ΝΕΟΣ ΚΟΣΜΟΣ,37.950186673385055,23.710976365796377,Entire home/apt,24,1,7,2022-09-14,4.77,2,293,7,00001653002
37362870,Όροφο διαμέρισμα στούντιο πολύ κοντά στο μετρό,204825224,Daniel,,ΓΟΥΒΑ,37.94311,23.74419,Entire home/apt,55,1,3,2021-07-04,0.08,1,361,0,
138386,"Apartment Dora , Service with style",675611,Yavor,,ΠΑΓΚΡΑΤΙ,37.96783,23.7497,Entire home/apt,58,3,59,2020-01-20,0.44,1,0,0,00000208960
752058,an art -deco architecture atelier business ready,3954884,Τimmi,,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.00398,23.7319,Entire home/apt,45,3,176,2021-11-20,1.53,1,328,2,00000254678
154243,LUSCIOUS ROOF GARDEN IN THE CENTER!,741851,Yagos,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98574,23.73323,Entire home/apt,55,3,185,2022-08-28,1.36,1,357,10,00000532953
155654,"Acropolis Cosy Apartment, Koukaki",712602,Nikos,,ΑΚΡΟΠΟΛΗ,37.96828,23.72906,Entire home/apt,60,2,39,2022-08-12,0.39,2,199,10,00000429243
19393275,"Nice & Cozy, 5 - minute walk to metro!",100331470,Georgios,,ΓΟΥΒΑ,37.94935,23.74169,Entire home/apt,19,2,16,2018-10-11,0.28,2,201,0,
767272,Luxury Gallery garden house,964919,Rebecca Anatolie,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98447,23.72112,Entire home/apt,350,3,2,2017-06-09,0.02,1,352,0,00001624715
24247785,Nestor House,34592848,Eleni,,ΝΕΟΣ ΚΟΣΜΟΣ,37.93863,23.73924,Entire home/apt,56,2,33,2022-08-14,0.62,1,134,2,00000375954
24554690,view to Lycabettus,58078582,Maria,,ΠΑΓΚΡΑΤΙ,37.96072,23.75421,Entire home/apt,25,15,8,2019-03-28,0.16,2,89,0,
157869,Kallimarmaro 2B/R Apartment,650923,AthensApart,,ΣΤΑΔΙΟ,37.966,23.74443,Entire home/apt,99,1,174,2022-06-29,1.30,8,0,2,00001411142
780733,TOP KOLONAKI...Top Kolonaki Centre.,314308,Nora,,ΚΟΛΩΝΑΚΙ,37.9793,23.73782,Entire home/apt,300,2,0,,,1,365,0,
167416,"Apartment in Central Athens, Greece",797823,George,,ΠΑΤΗΣΙΑ,38.00876,23.73967,Entire home/apt,74,14,0,,,1,0,0,
10483147,"Zenios Vyzantios - New, cozy and quiet apartment",9530305,Vaitsa,,ΓΟΥΒΑ,37.95599,23.75703,Entire home/apt,50,2,62,2022-06-05,0.78,6,343,13,00001538108
783955,New- A beautiful apartment,4134047,Theo,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98857,23.73404,Entire home/apt,70,3,0,,,1,362,0,
35962239,hospitality,270504592,Ioannis,,ΓΟΥΒΑ,37.95613,23.75943,Entire home/apt,50,3,53,2022-09-11,1.37,1,349,23,00000862290
179705,Great Central location - Athens,860485,Theodore & Reshma,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97436,23.73366,Entire home/apt,45,2,132,2022-09-05,1.05,2,319,16,Exempt
784414,Nice Apt 98m2 Center Athens,4136310,Maria-Louisa,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.9986,23.72828,Entire home/apt,31,1,1,2016-08-15,0.01,1,365,0,00000112393
32273453,"Άνετο, φωτεινό διαμέρισμα μπροστά από παρκάκι",242196540,Constantine,,ΠΑΓΚΡΑΤΙ,37.95954,23.76034,Entire home/apt,35,3,14,2022-08-17,0.36,1,342,11,00000788156
800755,❤️The 1 and only Acropolis penthouse!❤️,121318,Francis - Fotios,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97835,23.72368,Entire home/apt,280,2,321,2022-09-18,2.76,2,321,51,00001466060
11184731,"Cosy apartment , Athens",5234916,Dafni,,ΠΑΓΚΡΑΤΙ,37.96231,23.75288,Private room,30,5,0,,,2,364,0,00000407423
185936,New apartmenrt in Athens!,885156,E,,ΓΚΑΖΙ,37.97858,23.70967,Private room,30,7,0,,,1,0,0,
807239,Appartment @ Kypriadou district,4248171,Natasha,,ΑΝΩ ΠΑΤΗΣΙΑ,38.02081,23.74098,Entire home/apt,30,3,5,2019-06-03,0.06,1,340,0,
196935,Large living space near Syntagma,860485,Theodore & Reshma,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97401,23.73174,Entire home/apt,42,2,58,2022-09-07,0.44,2,318,8,00000430918
37912728,Cozy and central apartment in Vironas (Athens),287203178,Ουρανία,,ΓΟΥΒΑ,37.95782,23.75607,Entire home/apt,28,2,7,2020-12-15,0.19,1,257,0,00001001300
809874,Wonderfull Penthouse!!,4259738,George,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96215,23.72179,Entire home/apt,91,3,81,2022-09-06,0.70,1,41,5,
635445253233329482,Lovely & spacious 2 bedroom apartment,461080607,Konstantina,,ΓΟΥΒΑ,37.96003,23.74929,Entire home/apt,70,5,0,,,1,365,0,00001575718
814119,Athens Greece. Kolonaki City Centre,4277991,Lietta,,ΚΟΛΩΝΑΚΙ,37.97947,23.75115,Entire home/apt,180,1,3,2021-09-20,0.06,1,365,1,00000178989
666336175024733951,Top ten Tavros 2,288769084,Paloca,,ΠΕΤΡΑΛΩΝΑ,37.96599738691826,23.702210672199726,Entire home/apt,40,2,1,2022-07-17,0.45,7,350,1,00001649940
240960,ATHENS DESIGNER'S LOFT DOWNTOWN,1264236,Ioannis,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97939,23.72528,Entire home/apt,90,6,76,2022-09-03,0.63,1,6,2,Exempt
868095,Amazing Loft for 3 / Athens Center,4570845,Michail,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98785,23.73236,Entire home/apt,85,4,32,2022-07-21,0.41,1,362,2,Exempt
251361,A relaxing house overlooking Athens,592616,Andreas,,ΑΝΩ ΠΑΤΗΣΙΑ,38.01873,23.74465,Entire home/apt,150,5,1,2013-05-23,0.01,1,365,0,
41786697,Tiny Studio with terrace in Kallithea,330159319,Tiny,,ΠΕΤΡΑΛΩΝΑ,37.95359,23.69818,Entire home/apt,16,1,38,2022-08-04,1.20,1,347,16,00000969110
878526,Central Athens Apartment with Luscious Roof Garden,4544938,Nikolaos,,ΙΛΙΣΙΑ,37.97868,23.75424,Entire home/apt,80,3,25,2022-05-30,0.25,1,349,2,00001580366
3613685,"Mayer's home, 8th floor, private parking",18208208,Michael,,ΝΕΟΣ ΚΟΣΜΟΣ,37.94673,23.69787,Entire home/apt,50,1,42,2021-04-22,0.43,2,41,0,
44427781,The Vintage Apartment in Cholargos,358808076,Chrisa,,ΠΕΝΤΑΓΩΝΟ,38.00082,23.7925,Entire home/apt,88,4,27,2022-09-11,1.12,1,359,21,00001055495
270611,An Oasis in the Heart of Athens,1416651,Paul,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98586,23.72432,Entire home/apt,50,3,46,2022-08-25,0.37,1,364,10,00000040022
886724,Luxury Boutique Appartment -Athens,4700824,Athina,,ΚΥΨΕΛΗ,37.99745,23.73973,Entire home/apt,65,3,21,2022-05-31,0.21,1,363,2,00000052101
270954,"Apt next to Plaka, roof top with views!",1418201,D & Y Boutique Athens,,ΚΕΡΑΜΕΙΚΟΣ,37.9802,23.72357,Entire home/apt,102,2,24,2021-10-17,0.19,44,301,1,Exempt
569948582661960239,Kallithea train station 1 bedroom for 2 persons,182156346,Maryland,,ΠΕΤΡΑΛΩΝΑ,37.9614,23.69855,Entire home/apt,52,1,11,2022-09-15,1.75,42,353,11,00001416996
896212,Living like in a cottage in the center of Athens,4777984,Romanos,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98844,23.73845,Entire home/apt,51,2,398,2022-09-17,3.42,19,118,61,00000206136
588336132101722893,"The ""Maze"" by SPACEERS",264140510,Giorgos,,ΝΕΟΣ ΚΟΣΜΟΣ,37.94584,23.70313,Entire home/apt,88,1,9,2022-09-01,1.88,4,322,9,00001454880
11163244,Nice room in a beautiful quiet area,58066135,Eleni,,ΠΕΝΤΑΓΩΝΟ,38.00057,23.7915,Entire home/apt,45,3,33,2022-07-29,0.43,1,360,2,00000303322
905315,Dream Studio hidden by Μulti level Garden,4777984,Romanos,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98841,23.73713,Entire home/apt,55,2,402,2022-09-19,3.49,19,143,46,00000206001
49168945,Roofgarden Apartment,396604153,Stefania,,ΠΕΝΤΑΓΩΝΟ,38.0155,23.79658,Entire home/apt,43,4,15,2022-09-13,1.53,1,271,15,00001480901
270973,"Classy apt with private balconies, Athens centre.",1418201,D & Y Boutique Athens,,ΚΕΡΑΜΕΙΚΟΣ,37.9802,23.72357,Entire home/apt,102,2,20,2022-09-05,0.21,44,303,11,Exempt
912425,Bright big flat in Central Athens @ metro station,4895605,Isabelle,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99374,23.73083,Entire home/apt,55,4,59,2022-09-08,0.92,1,357,3,00000348986
281973,cosy classy apartment in Kolonaki,1469713,Angeliki,,ΚΟΛΩΝΑΚΙ,37.97628,23.74037,Entire home/apt,80,25,34,2022-06-07,0.33,1,354,1,00001547390
622812990033588111,"Modern apartment, 3 stops away from the Acropolis.",264037739,Christos,,ΝΕΟΣ ΚΟΣΜΟΣ,37.947754,23.732655,Entire home/apt,75,2,2,2022-09-11,2,1,0,2,00001552332
918776,Athens Soul Apartments Psiri,4935030,Dimitris,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97805,23.72581,Entire home/apt,45,3,438,2022-09-11,3.77,3,235,57,ΑΜΑ 00000023535
28250076,Cosy Chalandri studio with large terrace,150735753,Michael,,ΠΕΝΤΑΓΩΝΟ,38.00822,23.80017,Entire home/apt,38,3,36,2022-09-11,0.73,2,258,10,00000488582
306234,Athens AVATON - Parthenon Suite,1574876,Agis,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97851,23.72479,Entire home/apt,314,2,551,2022-09-13,4.57,3,143,87,00001465616
308157,#AH32 GREY STUDIO,1585338,Flavia,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98729,23.74311,Entire home/apt,65,4,2,2016-04-05,0.02,18,208,0,00001218523
918812,Athens Soul Apartments Plaka,4935030,Dimitris,,ΑΚΡΟΠΟΛΗ,37.97109,23.72954,Entire home/apt,32,2,363,2020-10-15,3.14,3,0,0,ΑΜΑ 00000004460
47323637,Beautiful and spectacular 5BR apartment,380275400,Aide,,ΠΕΝΤΑΓΩΝΟ,38.00529,23.78568,Entire home/apt,668,4,0,,,1,364,0,
940213,3 apts in 1 building. Roof terrace. Next to Plaka.,1418201,D & Y Boutique Athens,,ΚΕΡΑΜΕΙΚΟΣ,37.9802,23.72357,Entire home/apt,278,2,26,2022-07-24,0.24,44,303,3,Exempt
49899276,Penthouse with a large terrace near train station,221741567,Katerina,,ΠΕΤΡΑΛΩΝΑ,37.96394,23.70253,Entire home/apt,50,7,0,,,1,362,0,1270228
340237,Artistic 2 bedroom apt in Athens centre,1365030,Lida,,ΚΕΡΑΜΕΙΚΟΣ,37.98023,23.722,Entire home/apt,82,3,75,2022-08-31,0.59,1,157,12,Exempt
947552,"Smart, simple and comfy in Kolonaki",5136160,Vasileios,,ΚΟΛΩΝΑΚΙ,37.97911,23.74553,Entire home/apt,60,4,44,2022-09-09,0.38,1,158,10,00000243065
29199797,Sunny Apartment for Happy People!!!,16934794,Shading Blue,,ΝΕΟΣ ΚΟΣΜΟΣ,37.94705,23.70588,Entire home/apt,60,3,27,2022-09-05,0.60,6,102,1,00000772168
956127,Dream Penthouse in Athens-Kolonaki,5044938,Nicoletta Christina Alexandra,,ΚΟΛΩΝΑΚΙ,37.97686,23.74639,Entire home/apt,228,2,196,2022-08-10,1.73,2,204,17,11587840100
36022192,Ilias' cosy and relaxing apartment,270992392,Ηλίας,,ΠΕΝΤΑΓΩΝΟ,38.01605,23.79012,Entire home/apt,81,9,2,2020-02-18,0.06,1,246,0,00396624169
680719021123049224,Vicky s ART HOME,10324988,Vasiliki,,ΝΕΟΣ ΚΟΣΜΟΣ,37.943566656247825,23.70287551904906,Entire home/apt,300,3,0,,,2,68,0,00001705280
360940,Vintage Design Flat downtown!,1824707,Dimitrios,,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.0061,23.73453,Entire home/apt,56,2,21,2017-07-22,0.19,1,365,0,
956538,Colors in the heart of Athens,5198545,Maro,,ΚΕΡΑΜΕΙΚΟΣ,37.98058,23.72337,Entire home/apt,90,7,11,2016-04-13,0.10,1,354,0,00000254190
361393,Hermes Historical Center apt.,1826598,Apartments Historical Centre,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97774,23.73,Entire home/apt,73,1,209,2022-08-19,1.66,5,260,14,00800835933
47904910,Πολυτελές Ρετιρέ με Πανοραμική Θέα  & Roof Garden,240236931,Άκης,,ΠΕΝΤΑΓΩΝΟ,38.00033,23.79055,Entire home/apt,210,3,0,,,1,364,0,00001150653
974442,7th floor apartment with great view,3349638,Stefanos,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98857,23.7464,Entire home/apt,49,5,5,2018-07-31,0.07,1,212,0,00001331116
679452070012824499,The HostMaster Ethereal Scene,177854704,Emmanuela,,ΠΕΝΤΑΓΩΝΟ,38.003023825891674,23.78605682585861,Entire home/apt,74,1,9,2022-09-16,5.63,28,330,9,00001700080
19568490,Boho Studio Apartment,53409803,Dimitris,,ΠΕΝΤΑΓΩΝΟ,38.006477,23.79493,Entire home/apt,39,2,35,2022-08-27,0.70,1,326,3,00000141245
401423,Apartment with Leafy Backyard Steps from the Acropolis,745805,Ralou,,ΑΚΡΟΠΟΛΗ,37.96826,23.72777,Entire home/apt,70,2,476,2022-09-17,3.78,1,308,30,00000492384
1004858,Academia Loft - Apartment with Pool,5527135,George,,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,37.98599,23.71586,Entire home/apt,150,2,32,2020-10-17,0.29,1,0,0,
408907,Downtown 70m² top floor apartment,2035514,Ranina,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98395,23.72165,Entire home/apt,57,2,173,2022-07-17,1.38,1,200,4,00000040427
469140,Our first love #01 | Thiseio Residencies,2289590,Live In Athens,,ΘΗΣΕΙΟ,37.97665,23.7185,Entire home/apt,158,2,69,2022-08-24,0.55,9,119,9,00000546911
26600357,"The ""Art of living"" apartment next to the metro",63757198,Olympia,,ΠΕΤΡΑΛΩΝΑ,37.95726,23.69622,Entire home/apt,30,2,102,2022-09-17,2.00,1,338,29,00000213857
1046994,4 apts over 2 levels. Roof top. Next to Plaka!,1418201,D & Y Boutique Athens,,ΚΕΡΑΜΕΙΚΟΣ,37.9802,23.72357,Entire home/apt,380,2,31,2022-08-13,0.32,44,301,8,Exempt
1085660,Stylish Apartment w/Acropolis Views,4382275,Tzeli (Angeliki),,ΝΕΟΣ ΚΟΣΜΟΣ,37.96347,23.73145,Entire home/apt,50,3,33,2014-06-13,0.29,1,161,0,
16384347,Cosy home near to tram stop.,107327424,Stratis,,ΝΕΟΣ ΚΟΣΜΟΣ,37.94458,23.71438,Entire home/apt,47,7,5,2022-07-08,0.07,1,88,1,00000514876
619271349553514224,Whole Apartment with shared pool and BBQ,64848834,Radmila,,ΠΕΤΡΑΛΩΝΑ,37.95792,23.69805,Entire home/apt,74,1,11,2022-08-27,4.18,2,341,11,00001451864
470219,Our Playground #02 | Thiseio Residencies,2289590,Live In Athens,,ΘΗΣΕΙΟ,37.97525,23.71957,Entire home/apt,94,1000,16,2020-10-12,0.14,9,112,0,00001176980
474719,Artemis Historical Center cosy apt.,1826598,Apartments Historical Centre,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97952,23.72999,Entire home/apt,56,1,251,2022-09-11,2.07,5,75,3,00800835933
1090225,"Center 3, (3-bedr) Metro 50m,Center",640163,Nikos,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99463,23.72933,Entire home/apt,76,2,27,2022-09-18,0.24,6,361,6,00000173233
1094063,Modern apartment under Acropolis,6010917,Ilias & Danae,,ΑΚΡΟΠΟΛΗ,37.96703,23.72434,Entire home/apt,99,1,349,2022-09-05,3.08,1,1,6,00001352444
478626,Studio for 3 in the heart of Athens,2370772,Sofia,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97843,23.72564,Entire home/apt,120,1,1,2015-06-12,0.01,9,365,0,0206K24000344201
44134883,Σπίτι ανάμεσα σε Ακρόπολη και Αθηναϊκή Ριβιέρα,354813399,Σοφία,,ΝΕΟΣ ΚΟΣΜΟΣ,37.9411,23.71478,Entire home/apt,47,3,27,2022-09-13,1.76,1,207,22,00001030281
1116076,Central Location,6125356,Lenka & Greg,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97723,23.72841,Entire home/apt,70,3,71,2022-08-28,0.63,1,271,8,00000375739
18954701,The house with the lemon trees,11810913,Niki,,ΠΕΝΤΑΓΩΝΟ,37.99836,23.78841,Entire home/apt,150,2,36,2020-01-02,0.59,1,364,0,00000326281
484852,Cool apartment for urban lovers,408081,Dimitrios,,ΠΕΔΙΟ ΑΡΕΩΣ,37.99534,23.74058,Entire home/apt,27,7,55,2022-06-25,0.44,1,219,3,00028740000
1122600,Terrace loft in historic Athens,6158911,Maria,,ΘΗΣΕΙΟ,37.97713,23.72158,Entire home/apt,55,2,202,2019-10-14,2.05,1,0,0,ΑΜΑ 00000444873
484925,IN THE SHADOW OF ACROPOLIS-2 B/R,2371962,Rania,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97291,23.72739,Entire home/apt,150,1,297,2022-09-05,2.37,2,296,45,00000223898
19088914,★Summer Long -Term Rental★ 3 BD | Parking,133319600,Katerina,,ΓΟΥΔΙ,37.99359,23.79976,Entire home/apt,60,7,34,2022-08-23,0.53,1,46,1,
685856145863089745,Vicky s Art Home,447681166,Bookiply,,ΝΕΟΣ ΚΟΣΜΟΣ,37.9436005,23.7026824,Entire home/apt,335,1,0,,,1,363,0,00001705280
1154316,Filopappos hill garden house,6325987,Persefoni,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96387,23.72075,Entire home/apt,60,2,108,2019-11-08,0.96,1,354,0,
18443970,marvelous apartment,127842659,Κωνσταντίνος,,ΠΕΝΤΑΓΩΝΟ,38.00375,23.77968,Entire home/apt,120,3,0,,,1,83,0,
50936602,Quiet apartment by the park,142206116,Vasilis,,ΓΟΥΔΙ,37.99572,23.79472,Entire home/apt,75,2,46,2022-09-07,3.23,1,355,38,00001268478
495212,MODERN APARTMENT NEAR ACROPOLIS,2446066,Yiagos,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96716,23.72676,Entire home/apt,96,3,15,2022-08-16,0.21,1,199,5,00000072610
496416,"Walk to Plaka. Εnjoy the green, roof top terrace!",1418201,D & Y Boutique Athens,,ΚΕΡΑΜΕΙΚΟΣ,37.9802,23.72357,Entire home/apt,87,2,8,2021-10-16,0.08,44,308,1,Exempt
