,id,neighbourhood_cleansed,reviews_per_month,room_type
295,4402592,ΑΜΠΕΛΟΚΗΠΟΙ,1.15,Entire home/apt
296,4414146,ΑΜΠΕΛΟΚΗΠΟΙ,3.12,Entire home/apt
297,4414411,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,1.79,Entire home/apt
298,4440310,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,1.65,Entire home/apt
299,4442918,ΝΕΑ ΚΥΨΕΛΗ,0.2,Entire home/apt
300,4443443,ΚΕΡΑΜΕΙΚΟΣ,0.32,Entire home/apt
301,4453537,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,1.28,Entire home/apt
302,4463531,ΚΟΛΩΝΟΣ,2.48,Entire home/apt
303,4505420,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,1.19,Entire home/apt
304,4521465,ΠΕΤΡΑΛΩΝΑ,0.97,Entire home/apt
305,4594270,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.02,Entire home/apt
306,4603600,ΠΑΓΚΡΑΤΙ,1.63,Entire home/apt
307,4618164,ΑΜΠΕΛΟΚΗΠΟΙ,0.0,Entire home/apt
308,4619721,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,2.34,Entire home/apt
309,4627302,ΣΤΑΔΙΟ,0.68,Entire home/apt
310,4635944,ΚΟΛΩΝΟΣ,2.03,Entire home/apt
311,4640224,ΝΙΡΒΑΝΑ,0.43,Entire home/apt
312,4649629,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.46,Entire home/apt
313,4649848,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,1.8,Entire home/apt
314,4670971,ΚΥΨΕΛΗ,0.18,Entire home/apt
315,4728119,ΘΗΣΕΙΟ,1.8,Entire home/apt
316,4748673,ΝΕΟΣ ΚΟΣΜΟΣ,0.48,Entire home/apt
317,4766077,ΚΟΛΩΝΑΚΙ,2.98,Entire home/apt
318,4812115,ΠΑΓΚΡΑΤΙ,0.96,Entire home/apt
319,4857920,ΠΑΓΚΡΑΤΙ,0.07,Private room
320,4888961,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,0.0,Entire home/apt
321,4894536,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.01,Private room
322,4894903,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.02,Private room
323,4895267,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.0,Private room
324,4895324,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.02,Private room
325,4895376,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.01,Private room
326,4895499,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.03,Private room
327,4902895,ΠΑΓΚΡΑΤΙ,3.25,Private room
328,4939649,ΝΕΟΣ ΚΟΣΜΟΣ,3.24,Entire home/apt
329,5025556,ΖΑΠΠΕΙΟ,7.23,Entire home/apt
330,5029402,ΠΕΤΡΑΛΩΝΑ,0.99,Entire home/apt
331,5071690,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,1.26,Entire home/apt
332,5072525,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,0.12,Private room
333,5109813,ΚΟΛΩΝΑΚΙ,0.0,Private room
334,5130753,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,2.09,Entire home/apt
335,5147109,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.08,Entire home/apt
336,5181111,ΑΚΡΟΠΟΛΗ,2.58,Entire home/apt
337,5188935,ΑΚΡΟΠΟΛΗ,2.74,Entire home/apt
338,5196621,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,1.94,Entire home/apt
339,5266430,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,5.02,Entire home/apt
340,5299516,ΣΤΑΔΙΟ,0.44,Entire home/apt
341,5392478,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,0.54,Entire home/apt
342,5426236,ΓΟΥΔΙ,2.03,Entire home/apt
343,5428088,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,3.35,Private room
344,5464071,ΑΜΠΕΛΟΚΗΠΟΙ,0.04,Entire home/apt
345,5494322,ΠΟΛΥΓΩΝΟ,0.06,Private room
346,5507933,ΝΕΟΣ ΚΟΣΜΟΣ,1.41,Entire home/apt
347,5508232,ΒΟΤΑΝΙΚΟΣ,4.07,Entire home/apt
348,5530230,ΠΟΛΥΓΩΝΟ,0.11,Private room
349,5532480,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,4.28,Entire home/apt
350,5555308,ΑΜΠΕΛΟΚΗΠΟΙ,0.14,Entire home/apt
351,5571167,ΓΚΥΖΗ,1.66,Entire home/apt
352,5577982,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,5.96,Entire home/apt
353,5604804,ΠΡΟΜΠΟΝΑ,0.52,Entire home/apt
354,5622755,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,1.65,Entire home/apt
355,5652131,ΘΗΣΕΙΟ,0.0,Entire home/apt
356,5676228,ΠΑΓΚΡΑΤΙ,1.59,Entire home/apt
357,5683244,ΙΛΙΣΙΑ,1.49,Entire home/apt
358,5707869,ΘΗΣΕΙΟ,1.48,Entire home/apt
359,5731498,ΑΚΡΟΠΟΛΗ,0.85,Entire home/apt
360,5732674,ΘΗΣΕΙΟ,6.13,Entire home/apt
361,5744553,ΚΕΡΑΜΕΙΚΟΣ,2.52,Entire home/apt
362,5745302,ΚΕΡΑΜΕΙΚΟΣ,2.4,Entire home/apt
363,5759045,ΣΤΑΔΙΟ,1.23,Entire home/apt
364,5765659,ΚΥΨΕΛΗ,3.12,Entire home/apt
365,5783504,ΑΚΡΟΠΟΛΗ,1.36,Entire home/apt
366,5784623,ΠΑΓΚΡΑΤΙ,0.83,Entire home/apt
367,5788192,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,5.13,Entire home/apt
368,5822103,ΚΟΛΩΝΑΚΙ,0.44,Entire home/apt
369,5832236,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2.41,Entire home/apt
370,5842584,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.75,Entire home/apt
371,5854074,ΓΟΥΔΙ,1.15,Entire home/apt
372,5943899,ΠΑΓΚΡΑΤΙ,1.31,Entire home/apt
373,5952349,ΝΕΟΣ ΚΟΣΜΟΣ,2.85,Entire home/apt
374,5957664,ΑΝΩ ΠΑΤΗΣΙΑ,0.01,Entire home/apt
375,5986411,ΠΑΤΗΣΙΑ,0.0,Entire home/apt
376,5989683,ΛΥΚΑΒΗΤΤΟΣ,0.78,Entire home/apt
377,6008336,ΠΑΤΗΣΙΑ,2.08,Entire home/apt
378,6021135,ΣΤΑΔΙΟ,3.99,Entire home/apt
379,6025848,ΑΝΩ ΚΥΨΕΛΗ,0.76,Entire home/apt
380,6027759,ΝΙΡΒΑΝΑ,0.04,Entire home/apt
381,6027890,ΚΥΨΕΛΗ,0.18,Entire home/apt
382,6034976,ΣΤΑΔΙΟ,0.9,Entire home/apt
383,6039659,ΑΝΩ ΚΥΨΕΛΗ,1.95,Entire home/apt
384,6049558,ΠΑΓΚΡΑΤΙ,0.31,Entire home/apt
385,6064808,ΑΚΡΟΠΟΛΗ,4.62,Entire home/apt
386,6069036,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,5.02,Entire home/apt
387,6101477,ΚΥΨΕΛΗ,5.4,Entire home/apt
388,6102064,ΚΕΡΑΜΕΙΚΟΣ,3.45,Entire home/apt
389,6125281,ΝΕΟΣ ΚΟΣΜΟΣ,4.81,Entire home/apt
390,6145084,ΑΚΡΟΠΟΛΗ,2.46,Private room
391,6163186,ΣΤΑΔΙΟ,1.6,Entire home/apt
392,6190852,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,0.88,Entire home/apt
393,6212120,ΘΗΣΕΙΟ,1.52,Entire home/apt
394,6221240,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.24,Entire home/apt
395,6222877,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,3.9,Private room
396,6233675,ΚΟΛΩΝΑΚΙ,1.61,Entire home/apt
397,6238580,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,3.15,Entire home/apt
398,6240267,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.04,Entire home/apt
399,6241150,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,4.76,Entire home/apt
400,6241519,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,1.3,Entire home/apt
401,6244407,ΙΛΙΣΙΑ,0.91,Entire home/apt
402,6275273,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.7,Private room
403,6276040,ΓΟΥΔΙ,3.83,Entire home/apt
404,6303494,ΑΚΡΟΠΟΛΗ,0.02,Entire home/apt
405,6311319,ΓΟΥΒΑ,0.0,Entire home/apt
406,6344685,ΚΥΨΕΛΗ,1.7,Entire home/apt
407,6363438,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.13,Entire home/apt
408,6372321,ΠΕΤΡΑΛΩΝΑ,1.41,Entire home/apt
409,6381924,ΝΕΟΣ ΚΟΣΜΟΣ,1.6,Entire home/apt
410,6383348,ΠΕΤΡΑΛΩΝΑ,0.24,Entire home/apt
411,6396516,ΚΟΛΩΝΑΚΙ,3.69,Entire home/apt
412,6402075,ΚΥΨΕΛΗ,1.01,Entire home/apt
413,6406712,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,3.9,Entire home/apt
414,6412268,ΚΟΛΩΝΑΚΙ,0.02,Entire home/apt
415,6423991,ΝΕΟΣ ΚΟΣΜΟΣ,2.0,Entire home/apt
416,6466621,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,1.4,Entire home/apt
417,6468025,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,4.5,Entire home/apt
418,6468915,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,1.71,Entire home/apt
419,6484149,ΠΟΛΥΓΩΝΟ,0.0,Entire home/apt
420,6485563,ΠΑΓΚΡΑΤΙ,1.58,Entire home/apt
421,6496940,ΙΛΙΣΙΑ,1.41,Entire home/apt
422,6510258,ΠΕΔΙΟ ΑΡΕΩΣ,0.0,Entire home/apt
423,6513276,ΑΚΡΟΠΟΛΗ,4.09,Entire home/apt
424,6557919,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,0.5,Entire home/apt
425,6576594,ΚΟΛΩΝΑΚΙ,0.06,Entire home/apt
426,6579412,ΚΟΛΩΝΑΚΙ,0.0,Entire home/apt
427,6618384,ΑΚΡΟΠΟΛΗ,1.42,Entire home/apt
428,6621904,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.05,Entire home/apt
429,6631940,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.0,Entire home/apt
430,6637132,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,0.93,Entire home/apt
431,6640980,ΑΜΠΕΛΟΚΗΠΟΙ,0.2,Entire home/apt
432,6652232,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.61,Entire home/apt
433,6679720,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,1.95,Entire home/apt
434,6683576,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.2,Entire home/apt
435,6686271,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.71,Private room
436,6687244,ΘΗΣΕΙΟ,1.54,Private room
437,6695783,ΑΜΠΕΛΟΚΗΠΟΙ,1.24,Entire home/apt
438,6700706,ΠΑΤΗΣΙΑ,0.0,Entire home/apt
439,6707061,ΠΕΤΡΑΛΩΝΑ,1.75,Entire home/apt
440,6725282,ΑΜΠΕΛΟΚΗΠΟΙ,0.56,Entire home/apt
441,6725564,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,3.9,Entire home/apt
442,6727090,ΠΕΔΙΟ ΑΡΕΩΣ,0.13,Entire home/apt
443,6774371,ΝΕΟΣ ΚΟΣΜΟΣ,0.65,Entire home/apt
444,6781997,ΝΕΟΣ ΚΟΣΜΟΣ,1.09,Entire home/apt
445,6790561,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,0.0,Entire home/apt
446,6826083,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,2.36,Entire home/apt
447,6830986,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,2.4,Entire home/apt
448,6844123,ΑΚΡΟΠΟΛΗ,2.54,Entire home/apt
449,6850682,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.58,Entire home/apt
450,6875721,ΚΟΛΩΝΑΚΙ,0.12,Entire home/apt
451,6881456,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,1.83,Private room
452,6899760,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,4.06,Entire home/apt
453,6906551,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.35,Entire home/apt
454,6906866,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,0.42,Entire home/apt
455,6933242,ΑΜΠΕΛΟΚΗΠΟΙ,1.85,Entire home/apt
456,6971162,ΠΕΝΤΑΓΩΝΟ,4.93,Entire home/apt
457,6980008,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.09,Entire home/apt
458,6982366,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,0.09,Private room
459,6982879,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,1.1,Private room
460,6984391,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2.43,Entire home/apt
461,6996708,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,2.94,Private room
462,7003332,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.01,Entire home/apt
463,7004384,ΚΥΨΕΛΗ,0.0,Entire home/apt
464,7047537,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,0.62,Entire home/apt
465,7107302,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.59,Entire home/apt
466,7146143,ΚΟΛΩΝΑΚΙ,1.48,Entire home/apt
467,7156668,ΠΑΓΚΡΑΤΙ,0.38,Entire home/apt
468,7199367,ΘΗΣΕΙΟ,0.0,Entire home/apt
469,7209432,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.26,Entire home/apt
470,7257713,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,0.51,Entire home/apt
471,7285676,ΒΟΤΑΝΙΚΟΣ,4.0,Private room
472,7352618,ΠΟΛΥΓΩΝΟ,1.52,Entire home/apt
473,7356865,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.25,Entire home/apt
474,7378928,ΝΕΟΣ ΚΟΣΜΟΣ,0.26,Entire home/apt
475,7379890,ΝΕΑ ΚΥΨΕΛΗ,0.23,Private room
476,7385698,ΝΕΟΣ ΚΟΣΜΟΣ,0.0,Entire home/apt
477,7385886,ΖΑΠΠΕΙΟ,0.22,Entire home/apt
478,7386263,ΝΕΟΣ ΚΟΣΜΟΣ,0.25,Entire home/apt
479,7386391,ΝΕΟΣ ΚΟΣΜΟΣ,0.0,Entire home/apt
480,7386505,ΝΕΟΣ ΚΟΣΜΟΣ,0.53,Entire home/apt
481,7386637,ΝΕΟΣ ΚΟΣΜΟΣ,0.29,Entire home/apt
482,7399597,ΠΑΓΚΡΑΤΙ,0.26,Entire home/apt
483,7417715,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.44,Entire home/apt
484,7490758,ΠΑΓΚΡΑΤΙ,0.44,Entire home/apt
485,7506567,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,1.09,Entire home/apt
486,7559058,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,5.01,Entire home/apt
487,7581991,ΑΜΠΕΛΟΚΗΠΟΙ,0.0,Entire home/apt
488,7605233,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,0.64,Entire home/apt
489,7629370,ΝΕΑ ΚΥΨΕΛΗ,0.07,Entire home/apt
490,7629943,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,1.16,Entire home/apt
491,7660473,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,2.34,Entire home/apt
492,7660689,ΚΕΡΑΜΕΙΚΟΣ,2.24,Entire home/apt
493,7663029,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,2.59,Entire home/apt
494,7672433,ΝΕΟΣ ΚΟΣΜΟΣ,2.93,Entire home/apt
495,7691143,ΑΚΡΟΠΟΛΗ,4.77,Entire home/apt
496,7694008,ΚΥΨΕΛΗ,0.37,Entire home/apt
497,7695651,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.02,Entire home/apt
498,7723765,ΝΕΟΣ ΚΟΣΜΟΣ,2.08,Entire home/apt
499,7778776,ΓΟΥΔΙ,0.0,Entire home/apt
500,7806633,ΚΟΛΩΝΑΚΙ,0.34,Entire home/apt
501,7834234,ΛΥΚΑΒΗΤΤΟΣ,0.1,Entire home/apt
502,7837682,ΑΚΡΟΠΟΛΗ,0.0,Entire home/apt
503,7839356,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,1.74,Entire home/apt
504,7859388,ΝΕΟΣ ΚΟΣΜΟΣ,5.21,Entire home/apt
505,7871285,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,4.34,Entire home/apt
506,7881460,ΑΚΡΟΠΟΛΗ,1.11,Entire home/apt
507,7907302,ΚΕΡΑΜΕΙΚΟΣ,0.44,Entire home/apt
508,7942376,ΚΕΡΑΜΕΙΚΟΣ,2.25,Entire home/apt
509,7960897,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,2.13,Entire home/apt
510,7964139,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,2.99,Entire home/apt
511,7985111,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.04,Private room
512,8026892,ΚΕΡΑΜΕΙΚΟΣ,3.96,Entire home/apt
513,8029633,ΠΑΓΚΡΑΤΙ,0.17,Entire home/apt
514,8083064,ΑΝΩ ΠΑΤΗΣΙΑ,0.17,Entire home/apt
515,8108147,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,0.03,Entire home/apt
516,8150001,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,4.24,Entire home/apt
517,8236519,ΛΥΚΑΒΗΤΤΟΣ,0.0,Entire home/apt
518,8247865,ΠΑΤΗΣΙΑ,0.64,Entire home/apt
519,8262175,ΠΑΓΚΡΑΤΙ,0.0,Entire home/apt
520,8281023,ΚΟΛΩΝΑΚΙ,0.0,Entire home/apt
521,8281745,ΓΟΥΔΙ,0.0,Entire home/apt
522,8288714,ΑΜΠΕΛΟΚΗΠΟΙ,0.01,Entire home/apt
523,8288957,ΘΗΣΕΙΟ,2.18,Entire home/apt
524,8322450,ΛΥΚΑΒΗΤΤΟΣ,0.83,Entire home/apt
525,8326092,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,1.8,Entire home/apt
526,8338442,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,9.92,Entire home/apt
527,8339345,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.29,Entire home/apt
528,8348482,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.07,Entire home/apt
529,8365419,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.43,Shared room
530,8379354,ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ,0.33,Entire home/apt
531,8397088,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,0.0,Entire home/apt
532,8404360,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,1.1,Entire home/apt
533,8434336,ΠΟΛΥΓΩΝΟ,0.03,Entire home/apt
534,8498718,ΚΥΨΕΛΗ,0.91,Entire home/apt
535,8515875,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.57,Private room
536,8546315,ΑΚΡΟΠΟΛΗ,3.3,Entire home/apt
537,8551279,ΠΕΔΙΟ ΑΡΕΩΣ,2.82,Private room
538,8567406,ΝΕΟΣ ΚΟΣΜΟΣ,2.38,Entire home/apt
539,8594460,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,2.27,Entire home/apt
540,8605440,ΠΑΓΚΡΑΤΙ,0.06,Entire home/apt
541,8608755,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,0.1,Entire home/apt
542,8628217,ΕΛΛΗΝΟΡΩΣΩΝ,0.02,Entire home/apt
543,8641766,ΠΑΓΚΡΑΤΙ,1.38,Entire home/apt
544,8657610,ΚΥΨΕΛΗ,0.51,Entire home/apt
545,8662271,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.03,Private room
546,8662558,ΚΥΨΕΛΗ,0.0,Private room
547,8665931,ΚΥΨΕΛΗ,0.3,Entire home/apt
548,8670081,ΑΝΩ ΚΥΨΕΛΗ,0.08,Entire home/apt
549,8678502,ΕΛΛΗΝΟΡΩΣΩΝ,0.42,Entire home/apt
550,8691660,ΠΑΓΚΡΑΤΙ,0.03,Private room
551,8724046,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.0,Entire home/apt
552,8730959,ΑΜΠΕΛΟΚΗΠΟΙ,0.0,Entire home/apt
553,8767366,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,3.42,Entire home/apt
554,8788848,ΠΑΓΚΡΑΤΙ,2.39,Entire home/apt
555,8806684,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,1.32,Entire home/apt
556,8835412,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,0.0,Entire home/apt
557,8835847,ΠΕΤΡΑΛΩΝΑ,0.01,Entire home/apt
558,8857122,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.99,Entire home/apt
559,8877871,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,1.55,Entire home/apt
560,8885920,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,1.87,Entire home/apt
561,8895560,ΓΟΥΔΙ,1.33,Entire home/apt
562,8907994,ΘΗΣΕΙΟ,4.07,Entire home/apt
563,8913269,ΠΡΟΜΠΟΝΑ,0.0,Entire home/apt
564,8919942,ΑΝΩ ΠΑΤΗΣΙΑ,2.56,Entire home/apt
565,8938319,ΠΑΓΚΡΑΤΙ,0.09,Entire home/apt
566,8946786,ΚΕΡΑΜΕΙΚΟΣ,0.55,Entire home/apt
567,8966105,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.91,Entire home/apt
568,8982912,ΚΕΡΑΜΕΙΚΟΣ,1.14,Private room
569,9016660,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,2.59,Private room
570,9023252,ΠΑΓΚΡΑΤΙ,0.01,Entire home/apt
571,9055820,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.0,Private room
572,9055948,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.0,Private room
573,9067101,ΠΕΔΙΟ ΑΡΕΩΣ,0.0,Entire home/apt
574,9100860,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,3.83,Entire home/apt
575,9113325,ΠΕΤΡΑΛΩΝΑ,3.31,Entire home/apt
576,9164870,ΠΑΓΚΡΑΤΙ,0.04,Entire home/apt
577,9176077,ΠΑΤΗΣΙΑ,0.33,Entire home/apt
578,9178630,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.32,Entire home/apt
579,9203875,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,3.13,Entire home/apt
580,9206258,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2.96,Entire home/apt
581,9209461,ΑΜΠΕΛΟΚΗΠΟΙ,0.27,Entire home/apt
582,9212877,ΘΗΣΕΙΟ,1.84,Entire home/apt
583,9223182,ΚΕΡΑΜΕΙΚΟΣ,2.49,Entire home/apt
584,9291989,ΛΥΚΑΒΗΤΤΟΣ,6.14,Private room
